"Abteilung=[Amazon.de]","Suchbegriff=[]","ASINs oder Produkte eingeben=[]","Auswertungsbereich=[Monatlich]"," Wird angezeigt=[01.05.18 - 31.05.18]"
"Abteilung","Suchbegriff","Suchfrequenz-Rang ","#1 der angeklickten ASINs","Produkttitel #1","Klickrate #1","Umsatzrate #1","#2 der angeklickten ASINs","Produkttitel #2","Klickrate #2","Umsatzrate #2","#3 der angeklickten ASINs","Produkttitel #3","Klickrate #3","Umsatzrate #3"
"Amazon.de","reisenthel",265,"B000K22T7A","Reisenthel carrybag black","13,58%","23,58%","B00IAO43PG","Reisenthel allrounder L dots","9,84%","7,42%","B004FHW7MS","Reisenthel allrounder, M, dots, MS7009","6,94%","4,80%"
"Amazon.de","gartentisch",266,"B00IHXQG14","Ultranatura Aluminium Glastisch, Korfu Serie, 150 x 96 x 73 cm","17,73%","15,02%","B00A6FJPL4","Ipae-Progarden 8009271052024 Bistrotisch King, anthrazit","11,35%","16,43%","B01EVG76N2","Relaxdays Gartentisch klappbar BASTIAN, rechteckig H x B x T: 74 x 121,5 x 61,5 cm, Metall, Kunststoff, Rattan-Optik, schwarz","9,47%","10,80%"
"Amazon.de","fliegengitter",267,"B00569J8CQ","tesa Fliegengitter für Fenster, Standard Qualität, anthrazit, durchsichtig, 1,3m x 1,5m","36,75%","47,07%","B001ULCOFM","tesa Insect Stop COMFORT Fliegengitter für Fenster/Insektenschutz mit selbstklebendem Klettband in Anthrazit/130 cm x 150 cm","30,70%","29,10%","B001ULCOFC","Tesa 55396-00021-00 Fliegengitter für Fenster, Kunststoff, beste tesa Qualität, anthrazit, 1,3m x 1,3m","8,02%","7,34%"
"Amazon.de","dewalt",268,"B015203QWQ","Dewalt DCK699M3T 6Tlg. Akku-Kombi-Set 3x 4,0Ah 18V","31,26%","19,23%","B00FYM6I2S","DeWalt XR Akku-Bohrschrauber DCD771C2/Akkubohrer mit 2-Gang-Vollmetallgetriebe & LED-Arbeitslicht/Robust und universell einsetzbar/1 x Akkuschrauber Li-Ion 18 V + 2 Akkus","11,15%","6,41%","B01LWU4RSQ","DeWalt XR Akku-Schlagbohrschrauber Set DCK795S2T/Schlagbohrmaschine mit 2-Gang-Vollmetallgetriebe & bürstenlosem Motor zum Schrauben, Bohren & Schlagbohren/1 x Schlagbohrer Li-Ion 18 V + Zubehör","6,09%","5,13%"
"Amazon.de","luftbett",269,"B0000DZOWO","Intex Luftbett Classic Downy Blue King, Blau, 183 x 203 x 22 cm","19,30%","21,30%","B000HBIL9O","Intex Luftbett Classic Downy Blue Queen Set, blau, 152 x 203 x 22 cm/4-teilig","14,04%","17,09%","B00F0B6JHW","Bestway Luftbett Premium+ Queen-Size 203x152x46cm mit eingebauter Pumpe","10,16%","9,56%"
"Amazon.de","gleitgel",270,"B019I3ODO8","Durex Play Feel Gleitgel, wasserbasiert für gefühlsechtes Empfinden, 1er Pack (1 x 100 ml)","45,92%","48,98%","B01N0IO1IT","Durex Intense Orgasmic Gel, Stimulationsgel für die Frau, 1er Pack (1 x 10 ml)","8,44%","5,41%","B003IB4BBC","Durex Play 2in1 Massage & Gleitgel, Aloe Vera, 1er Pack (1 x 200 ml)","8,20%","8,34%"
"Amazon.de","samsung galaxy",271,"B01N6M3K34","Samsung Galaxy A5 (2017) Smartphone ( 13,22 cm(5,2 Zoll) Touch-Display, 32 GB Speicher, Android 6.0) schwarz","18,74%","20,47%","B06XJ49G5B","Samsung Galaxy S8 Smartphone (5,8 Zoll (14,7 cm) Touch-Display, 64GB interner Speicher, Android OS) midnight black","10,60%","4,48%","B071G7K3D1","Samsung Galaxy J7 DUOS Smartphone (13,93 cm (5,48 Zoll) Touch-Display, 16 GB Interner Speicher, Android 7.0) Schwarz","10,42%","11,51%"
"Amazon.de","fritzbox",272,"B0117ZTDSG","AVM FRITZ!Box 7430 (VDSL-/ADSL2+, WLAN N, 450 MBit/s (2,4 GHz), TK-Anlage für Voice over IP mit DECT-Basis, Mediaserver) geeignet für Deutschland","23,47%","29,47%","B071W8R4PS","AVM FRITZ!Box 7590 High-End WLAN AC + N Router (VDSL-/ADSL, 4x4 MU-MIMO mit 1.733 (5 GHz) und 800 MBit/s (2,4 GHz), bis zu 300 MBit/s durch VDSL-Supervectoring 35b, DECT-Basis, Media Server)","22,71%","20,24%","B00EO777DI","AVM FRITZ!Box 7490 WLAN AC + N Router (VDSL/ADSL, 1.300 Mbit/s (5 GHz), 450 Mbit/s (2,4 GHz), DECT-Basis, Media Server) geeignet für Deutschland","20,71%","25,88%"
"Amazon.de","iphone 8 plus",273,"B075LZ4VQW","Apple MQ8L2ZD/A iPhone 8 Plus 13,94 cm (5,5 Zoll), (64GB, 12MP Kamera, Auflösung 1920 x 1080 Pixel) Space Grau","51,74%","47,45%","B075M4QCKW","Apple MQ8M2ZD/A iPhone 8 Plus 13,94 cm (5,5 Zoll), (64GB, 12MP Kamera, Auflösung 1920 x 1080 Pixel) Silber","21,99%","25,93%","B075LW8Z5R","Apple MQ8N2ZD/A iPhone 8 Plus 13,94 cm (5,5 Zoll), (64GB, 12MP Kamera, Auflösung 1920 x 1080 Pixel) Gold","12,77%","14,12%"
"Amazon.de","unkrautvernichter",274,"B000PTOHW8","COMPO Rasenunkraut-Vernichter Banvel M, Bekämpfung von breitblättrigen Unkräutern im Rasen, Konzentrat, 240 ml, 400 m²","25,30%","27,21%","B00RPBHW76","COMPO Rasen Unkrautvernichter Perfekt, Vernichtung von schwerbekämpfbaren Unkräutern, Konzentrat, 200 ml (200m²)","15,39%","17,06%","B019XVMW52","VOROX Unkrautfrei Express, Bekämpfung von Unkräutern an Zierpflanzen, Obst und Gemüse, Konzentrat, 1 Liter","13,82%","16,56%"
"Amazon.de","samsung tablet",275,"B07889GC3S","Samsung Galaxy Tab A SM-T580 25,54 cm (10,1 Zoll) Tablet-PC (1,6 GHz Octa-Core, 2GB RAM, 32GB eMMC, WiFi, Android 6.0) schwarz","35,63%","48,28%","B011EBP8FA","Samsung Galaxy Tab E T560N 24,3 cm (9,6 Zoll) Einsteiger Tablet-PC (Quad-Core, 1,3GHz, 1,5GB RAM, WiFi, Android 4.4) weiß","11,94%","12,61%","B07888JKDW","Samsung Galaxy Tab A SM-T580 25,54 cm (10,1 Zoll) Tablet-PC (1,6 GHz Octa-Core, 2GB RAM, 32GB eMMC, WiFi, Android 6.0) weiß","9,41%","13,88%"
"Amazon.de","whirlpool",276,"B00FQD6PUK","Bestway 54123 Whirlpool 180 x 65 cm Lay-Z-Spa Miami, NL","34,95%","48,95%","B01B9EZTXS","AQUAPARX Whirlpool AP-600SPA *rechteckig 155x155cm* Pool 4Personen Wellness viereckig Spa quadratisch 4P Whirlpoolzubehör Badewanne Wanne Indoor Outdoor viereck Heizung aufblasbar","15,49%","4,90%","B01878QNXE","Intex Pure Spa Bubble Massage 216x71 | 128408","12,80%","8,39%"
"Amazon.de","crocs damen",277,"B072LNLQ2Y","crocs Damen Meleen Twist Offene Sandalen","13,59%","14,83%","B076V85G33","crocs Unisex-Erwachsene Crocband Clogs","9,59%","8,71%","B00T2X0RYK","crocs Sexi Flip Damen Sandalen","8,74%","10,61%"
"Amazon.de","nespresso maschine",278,"B00G98EJHM","Krups Nespresso XN1001 Inissia Kaffeekapselmaschine, weiß","29,03%","43,17%","B004JV77QQ","De'Longhi Nespresso EN 125.S Kapselmaschine (1260 Watt, 0,7 Liter, Pixie Electric) silber","13,13%","18,66%","B00G5YOVZA","DeLonghi Inissia EN 80.B Nespresso schwarz","8,17%","13,94%"
"Amazon.de","fossil herren uhr",279,"B0055BX0CE","Fossil Herren-Uhren FS4662","12,52%","11,49%","B0055BWXF4","Fossil Herren Armbanduhr Machine mit braunem Lederband & großem, schwarzem Ziffernblatt/Armbanduhr mit Datumsanzeige & wechselbarem Lederarmband - im zeitlosen Industrial-Look","11,48%","15,84%","B008AXYWHQ","Fossil Herren-Uhren JR1401","9,55%","5,35%"
"Amazon.de","kärcher fensterreiniger",280,"B01N5I45TE","Kärcher Akku Fenstersauger WV 5 Premium inkl. Zubehör & wechselbarer Düse, Fensterreiniger mit entnehmbarem Akku für Fenster, Fliesen, Dusche & Vitrinen","30,71%","27,96%","B075F78KDV","Kärcher Fensterreiniger WV 2 Premium Black Edition","24,74%","22,68%","B00O0XC96G","Kärcher Akku Fenstersauger WV 2 Premium inkl. Zubehör & wechselbarer Düse, Fensterreiniger für Fenster, Fliesen, Dusche & Vitrinen, Fensterputzer-Set","9,81%","8,01%"
"Amazon.de","cap",281,"B003X1IDLQ","Nike Cap Metal Swoosh Logo, Schwarz/Metallic Silver, One Size, 340225","28,38%","33,66%","B076BM1ZKX","Flexfit Yupoong Unisex Kappe Classic Snapback 2-Tone Cap, zweifarbige blanko Cap mit geradem Schirm, One Size Einheitsgröße für Männer und Frauen","17,75%","19,68%","B00X5P05L6","New Era Kappe Herren New York Yankees","11,92%","10,43%"
"Amazon.de","honor",282,"B079894FBD","Honor 9 Lite Smartphone (14,35 cm (5,65 Zoll) FHD+ Display, 32 GB interner Speicher und 3 GB RAM, Dual-SIM, Android 8.0) Midnight Black","21,49%","26,19%","B07CMXSHGH","Honor 10 Smartphone (14,83 cm (5,84 Zoll), Full HD+ Touch-Display, 64GB interner Speicher, 4GB RAM, 24 MP + 16 MP Dual Kamera, 24 MP Frontkamera, Dual-SIM, LTE, Android 8.1, EMUI 8.1) Phantom Blau - Deutsche Version","11,45%","5,10%","B0779SG4ZN","Honor 7X Smartphone (15,06 cm (5,93 Zoll) Display, 64 GB interner Speicher, Android 7.0) Midnight Black","10,81%","11,90%"
"Amazon.de","samsung galaxy s8 handyhüllen",283,"B06XP521V1","Spigen [Neo Hybrid] Samsung Galaxy S8 Hülle (565CS21594) Zweiteilige Handyhülle Silikon TPU Schale mit PC Bumper Schutzhülle Case (Gunmetal)","38,13%","42,87%","B01N9Y504T","Samsung EF-ZG950CBEG Clear View Hülle (geeignet für Samsung S8), Schwarz","29,87%","22,48%","B06XP6KZKC","Spigen [Liquid Crystal] Samsung Galaxy S8 Hülle (565CS21612) Transparent Silikon Handyhülle Passgenau Durchsichtige Schutzhülle Case (Crystal Clear)","20,79%","25,84%"
"Amazon.de","pc gehäuse",284,"B015J8R1FY","Sharkoon VG5-W PC-Gehäuse (Schnellverschlüsse, 3x 120-mm-LED-Lüfter vorinstalliert, USB 3.0) blau","17,09%","27,75%","B0747VXC9F","Sharkoon TG5 PC-Gehäuse (mit Seitenfenster und Frontblende aus gehärtetem Glas, 2x USB 3.0, 2x USB 2.0, 4x 120 mm LED-Lüfter) blau","11,02%","6,94%","B0785GRMPG","Cooler Master MasterBox Q300L PC Gehäuse 'Micro-ATX, Mini-ITX, USB 3.0, Seitenfenster' MCB-Q300L-KANN-S00","9,18%","5,49%"
"Amazon.de","dampfreiniger",285,"B00LPHUTOO","Vileda Steam Dampfreiniger (für hygienische und gründliche Sauberkeit)","25,61%","40,00%","B077ZJXCY1","Kärcher Dampfreiniger SC 3 EasyFix","15,74%","12,39%","B077ZKF74Y","Kärcher Dampfreiniger SC 2 EasyFix","12,65%","12,52%"
"Amazon.de","milchaufschäumer",286,"B0043W42ZU","Xavax Milchaufschäumer Milchicopter (extra starker Motor mit 14.000 U/min, Spezialspirale, leichte Reinigung, Milk Frother, u.a. geeignet als E-Liquid-Mischer) Matcha-Besen schwarz","27,43%","47,55%","B000BZ6BXE","Bodum 1446-01 Milchschäumer mit Glasgriff Latteo, schwarz","24,16%","20,60%","B00BCQI5PI","Philips Senseo Milk Twister CA6500/60 Milchaufschäumer (500 W, Antihaftbeschichtung, Bedienung auf Tastendruck) schwarz","9,50%","5,14%"
"Amazon.de","dildo",287,"B01E9VVUF4","Tracy's Dog Dong, Realistischer Dildo, Jelly Sex Toy mit Saugnapf - N/A","33,93%","42,07%","B015IRVWBU","Tracy's Dog Vibratoren für Sie Silikonvibrator - Sexspielzeug für Frauen Zur Stimulation von Klitoris Und G-Punkt - Erotik Spielzeug, Dildo, Rabbit Vibrator Mit 30 Vibrationsstufen – Wasserfest","25,41%","28,78%","B000FUI48U","Orion 523119 Penis-Nachbildung European Lover, 23 cm lang, Ø 4 cm-4,5 cm","8,87%","8,49%"
"Amazon.de","bosch professional",288,"B015WGDX6E","Bosch Professional Akku Bohrschrauber GSR 12V-15 (mit 2 x 2,0 Ah Akku, Ladegerät, 39-tlg. Zubehör-Set, Profi-Tasche, max. Schrauben-Ø: 7 mm, 12 Volt)","7,37%","13,04%","B01LDZYN6C","Bosch Professional Bohrhammer GBH 2-28 F (Zusatzhandgriff, Tiefenanschlag, L-BOXX, Wechselfutter SDS-plus, Bohr-Ø Beton max: 28 mm, 880 Watt)","6,69%","8,70%","B00R8CS5H8","Bosch Professional Akku-Kreissäge GKS 12 V-26, kompakte Universalsäge mit 85 mm Sägeblatt, click and go, in praktischer L-BOXX, Art.Nr. 06016A1002","6,41%","6,09%"
"Amazon.de","waffeleisen",289,"B000094G32","Cloer 1621 Waffelautomat für klassische Herzchen-Waffeln / 930 W / 16,5 cm Durchmesser / stufenlos wählbarer Bräunungsgrad / weiß","33,15%","48,10%","B01MQNCKYX","GOURMETmaxx 07841 Waffelautomat Für Dicke Belgische Waffeln | 2 Brüsseler Waffeln Gleichzeitig | Antihaftbeschichtung | Waffeleisen Bräunungsgrad Stufenlos Verstellbar | 1000 Watt, Rot","13,40%","11,58%","B008GT06QK","Krups FDK 251 Waffeleisen, 850 Watt für Belgische Waffeln, schwarz - edelstahl","10,88%","8,33%"
"Amazon.de","regentonne",290,"B007TTFMEE","Strata Regentonnen-Set, 4-teiliger Standfuß und Regensammler, 100 L, Grün, 36 x 32 x 96 cm","20,42%","40,06%","B007UNTI9O","Strata Oakwood Regentonne, Eichenholz-Effekt, 51 x 51 x 73 cm","13,10%","10,50%","B0067YIBRM","Garantia 503040 Regensammler Speedy DN 70-100","12,31%","6,35%"
"Amazon.de","buggy",291,"B01NGYOXBJ","Safety 1st Peps, kompakter, leichter Buggy mit Sonnenverdeck, aus pflegeleichtem Material, schwarz/weiß gepunktet","22,31%","44,41%","B0778VPNW1","Joie Litetrax 4 Sportwagen inkl. Regenverdeck Chromium","16,35%","6,59%","B01LRUWOIC","Hauck Citi Neo II Buggy, Jogger mit Liegeposition, klein zusammenfaltbar, ab 6 Monate bis 22 kg, schwarz (caviar stone)","12,88%","11,17%"
"Amazon.de","tastatur",292,"B00F35N0VI","CHERRY KC1000 corded Keyboard USB ultraflat black","49,97%","61,07%","B001NP7LN0","Microsoft Wired Keyboard 600 (Tastatur kabelgebunden, schwarz, deutsches QWERTZ Tastaturlayout)","8,48%","10,14%","B077BT728N","Logitech K280e Tastatur (Kabelgebunden, Business-Tastatur, QWERTZ, Deutsche Layout) schwarz","7,51%","6,09%"
"Amazon.de","taschenmesser",293,"B0001P151M","Victorinox Taschenmesser Hiker (13 Funktionen, Holzsäge, Phillips-Schraubendreher, Zahnstocher) rot","20,80%","31,68%","B0001P151W","Victorinox Taschenwerkzeug Offiziersmesser Huntsman Rot","15,68%","16,15%","B01LZ1MHIB","MTech USA Taschenmesser, rot/schwarz, MT-A907RD","9,91%","6,06%"
"Amazon.de","thermomix",294,"B071RXD51P","Stone4Slide Thermomix Gleitbrett Gleiter aus Acryl-Glas White","31,56%","9,92%","B00ONA7M1I","Severin KM 3895 James the Wondermachine All-in-one Küchenmaschine mit Kochfunktion (1050 Watt, 11 Funktionen) schwarz / weiß","27,38%","5,56%","B00OAXFNQ4","Krups Prep&Cook HP5031 Multifunktions-Küchenmaschine (1,550 Watt, bis zu 12.000 U/min, mit Kochfunktion) weiß/edelstahl","7,67%","0,79%"
"Amazon.de","fliegengitter balkontür",295,"B0029MCQQ8","tesa Fliegengitter für Türen Standard, anthrazit, durchsichtig, 2 x 0,65m x 2,2m","39,83%","46,54%","B001ULCNGC","TV - Unser Original 3238 Moskitonetz mit Magnetverschluss Magic Klick, 90 x 210cm Magnetvorhang Fliegengitter für Türen (Version 2018)","26,38%","32,69%","B00JVMTBMG","EASYmaxx 05524 Moskitonetz Magic Klick mit Magnetverschluss | 210  x 90 cm | Weiß","5,01%","2,77%"
"Amazon.de","galaxy s9",296,"B079SQ5VHX","Samsung Galaxy S9 Smartphone (5,8 Zoll Touch-Display, 64GB interner Speicher, Android, Dual SIM) Midnight Black – Deutsche Version","45,42%","41,60%","B079YWSLB9","Samsung Galaxy S9 Smartphone (5,8 Zoll Touch-Display, 64GB interner Speicher, Android, Dual SIM) Midgnight Black – Internationale Versionen","22,51%","24,40%","B079SQ39RZ","Samsung Galaxy S9 Smartphone (5,8 Zoll Touch-Display, 64GB interner Speicher, Android, Dual SIM) Coral Blue –  Deutsche Version","11,31%","15,00%"
"Amazon.de","far cry 5",297,"B0725Z5FMF","Far Cry 5 - Standard Edition - [PlayStation 4]","65,82%","72,51%","B071LQCG82","Far Cry 5 - Gold Edition - [PlayStation 4]","7,65%","7,89%","B071776CG3","Far Cry 5 - Standard Edition - [PC]","6,10%","4,48%"
"Amazon.de","sketchers damen",298,"B079966VWM","Skechers Damen Go Walk 3 Sneaker","26,29%","29,50%","B01LNNJTSG","Skechers Damen Flex Appeal 2.0 Outdoor Fitnessschuhe","19,77%","20,81%","B00SCDPV06","Skechers on-The-Go Flow Damen Pantoletten","8,00%","9,01%"
"Amazon.de","drohne",299,"B01M0AVO1P","DJI - Mavic Pro - Quadcopter Drohne mit Kamera","44,05%","26,92%","B0723DCXWM","DJI Spark Drohne alpine weiß","19,62%","25,00%","B01N655OWS","DJI Phantom 4 Pro - Drohne mit Videoübertragungsreichweite von 7 km, Videos bei 60 fps oder H.265 4K Videos bei 30 fps, beides mit einer Rate von 100 Mbit/s. - Weiß","11,77%","5,77%"
"Amazon.de","anker",300,"B01MTB55WH","Anker SoundCore 2 Bluetooth Lautsprecher mit Dual-Treiber besserem Bass, 24 St Spielzeit, 20 M Reichweite, IPX5 Wasserfest mit Eingebauten Mikrofon, Kabelloser Lautsprecher für iPhone, Samsung usw.(Schwarz)","25,91%","20,02%","B00VJT3IUA","Anker PowerCore 20100mAh Externer Akku - kompakter als jemals zuvor - extrem hohe Kapazität 2-Port 4.8A Output Power Bank Ladegerät mit PowerIQ Technologie für iPhone, iPad, Samsung Galaxy und weitere (Schwarz/Matt)","17,46%","11,62%","B00WLI5E3M","Anker 24W 2-Port USB Ladegerät mit PowerIQ Technologie für iPhone, iPad, Samsung Galaxy, Nexus, HTC, Motorola, LG und weitere (Schwarz)","13,85%","25,59%"
"Amazon.de","kärcher",301,"B00HH9QAT2","Kärcher Hochdruckreiniger K 2 Basic (max.110 bar, 360 l/h)","18,47%","23,36%","B0185UN2PG","Kärcher Hochdruckreiniger K 4 Full Control (max. 20-130 bar, 400 l/h)","11,58%","10,36%","B01N7KW8VD","Kärcher Hochdruckreiniger K 3 Full Control (max. 20-120 bar, 380 l/h)","8,57%","11,18%"
"Amazon.de","nerf gun",302,"B01MXLMEAP","Hasbro Nerf B9837EU4 - N-Strike Elite Disruptor, Spielzeugblaster","19,92%","30,45%","B077BJNRZ8","Hasbro E0011EU4 Nerf N-Strike Elite Surgefire, Spielzeugblaster","11,40%","11,87%","B00K196KA4","Hasbro 34276EU4 - Nerf N-Strike Elite XD RhinoFire, vollautomatischer Blaster","10,91%","2,62%"
"Amazon.de","nintendo",303,"B073BVHY3F","Nintendo Classic Mini: Super Nintendo Entertainment System","31,45%","57,54%","B071NJBW3J","New Nintendo 2DS XL Schwarz + Türkis","11,44%","3,17%","B01N5OPMJW","Nintendo Switch Konsole Neon-Rot/Neon-Blau","10,92%","1,98%"
"Amazon.de","geschenk für frauen",304,3742302388,"Mein Glück in 100 Listen: Ein originelles Ausfüllbuch, um herauszufinden, was dich wirklich glücklich macht","24,06%","30,39%",3868828133,"Am Arsch vorbei – die Gelassenheitsmaschine","17,21%","15,39%","B01GHU9HSM","AvoSeedo besondere Garten Geschenk - Pflanzen Sie Ihren eigenen Avocadobaum. Kleine Geschenke für Frauen und Männer Die neue klein Dekoration","8,64%","6,43%"
"Amazon.de","game of thrones",305,"B0781ZQ8NH","Game of Thrones: Die komplette 7. Staffel [4 DVDs]","22,07%","22,34%",3442267749,"Das Lied von Eis und Feuer 01: Die Herren von Winterfell","8,62%","5,41%","B00BPU7FFW","Game of Thrones - Die komplette erste Staffel [5 DVDs]","7,13%","10,12%"
"Amazon.de","wäschespinne",306,"B004QF0Q8G","Brabantia Wäschespinne Lift-O-Matic, höhenverstellbar, 45 mm Rohr, 50 m Wäscheleine, mit Metall-Bodenanker und Schutzhülle","18,95%","21,27%","B004KIM8YE","Leifheit 82001 Wäscheschirm Linomatic 500 deluxe","14,07%","14,61%","B00HSEV5K0","Leifheit 85506 Wäscheschirm Linotrend 500 Longline","11,61%","10,88%"
"Amazon.de","in ear kopfhörer",307,"B0756BRVXJ","Anker Bluetooth Kopfhörer SoundBuds Flow in Ear magnetisches Headset, mit Wasserschutzklasse IPX5/7-Stunden-Spielzeit/Mikrofon, federleicht für iPhone, iPad, Samsung, Nexus, HTC und mehr","22,17%","17,00%","B00CBU0IV8","Panasonic RP-HJE125-KI n-Ear-Kopfhörer schwarz","19,25%","35,86%","B001EZYMF4","Sennheiser CX 300-II Precision In-Ear-Kopfhörer (1,2 m Kabellänge, 3,5 mm Klinkenstecker, Tragetasche, Earadapterset S/M/L) schwarz","14,43%","11,73%"
"Amazon.de","jbl flip 4",308,"B01MSYQWNY","JBL FLIP 4 mobiler Bluetooth-Lautsprecher (ausgestatteter, wasserdichter, mit überraschend kraftvollem Sound) schwarz","57,27%","54,33%","B071YTF5YQ","JBL FLIP 4 (Ein voll ausgestatteter, wasserdichter und mobiler Bluetooth-Lautsprecher mit überraschend kraftvollem Sound) camo","11,72%","11,49%","B01N1RZC7S","JBL FLIP 4 (Ein voll ausgestatteter, wasserdichter und mobiler Bluetooth-Lautsprecher mit überraschend kraftvollem Sound) grau","7,77%","8,61%"
"Amazon.de","gardena schlauchanschluss",309,"B00PNUCBPO","GARDENA Schlauchverbinder-Satz 13 mm (1/2) und 15 mm (5/8): Steckverbinder für den Schlauchanfang, schneller und einfacher Anschluss (18281-20)","20,01%","30,71%","B00PNUCE60","GARDENA Grundausstattung mit Anschlussteilen für 13 mm (1/2)- und 15 mm (5/8”)-Schläuche: Wasserhahn Anschluss-Set mit Reinigungsspritze (18291-20)","8,51%","9,50%","B000OY6ZWY","Gardena 8166-20 Schlauchstück Premium, mit Schnellkupplung, Klemmmutter mit hoher Haltkraft, Komfortables Design, Hochwertige Materialien ,Geeignet für: 13mm 1/2 Schläuche","7,46%","6,93%"
"Amazon.de","sporttasche",310,"B007LACD2A","Nike Tasche Club Team Sporttasche, black/white, 40 x 23 x 27 cm, 43 Liter, BA5194-010","33,35%","33,08%","B072R2VKR9","Puma Pro Training II S Sporttasche, Black, 42x26x5 cm","19,91%","23,44%","B00BHSF7M0","Erima Sporttasche, Granit/Schwarz, M, 49.5 Liter, 723334","6,95%","8,98%"
"Amazon.de","gartenmöbel",311,"B00H1OWA5Q","Esotec Solar Standleuchte Rattan, Höhe 50 cm, Lichtfarbe warmweiß 102073","14,95%","4,17%","B00GHE31U4","Allibert Lounge Set in Rattanoptik, Merano (2 Sessel, 1 Sofa, 1 Tisch), stabiles Kunststoff , grafit","14,04%","25,00%","B01GTTCR10","Kerbl 81552 Katzenlounge Chillout, 48 x 44 x 54 cm","13,98%","4,17%"
"Amazon.de","casio uhr",312,"B000J34HN4","Casio Collection Unisex-Armbanduhr F91W1YER","28,09%","45,70%","B000LAKYW8","Casio Collection Unisex-Armbanduhr A168WA 1YES","10,02%","8,24%","B002LAS086","Casio Collection Unisex Retro Armbanduhr A168WG-9EF","7,89%","4,41%"
"Amazon.de","hundebett",313,"B014R0080K","dibea DB00110 Hundebett - Hundekissen, Hundesofa abwischbar mit Wendekissen, 65 x 50 x 20 cm, braun/beige","33,04%","38,95%","B074G2V967","dibea DB00750, Hundebett mit wendbarem Hundekissen, 60 x 50 cm, grau (Farben/Größe wählbar)","11,59%","11,89%","B01N05OZZF","dibea DB00521 - Hundebett - Hundekissen - Hundesofa mit Wendekissen (Größe und Farbe wählbar)","11,45%","13,67%"
"Amazon.de","katzenklo",314,"B001G0FHZG","Catit Katzentoilette mit Abdeckung, weiß/grau","16,76%","17,81%","B01K4URY36","Rotho Katzentoilette Berty mit Top-Eingang - einfach zu reinigendes Katzenklo - aus Kunststoff(Plastik (PP) - Größe (LxBxH) 55.5 x 40 x 38.7 cm","10,74%","9,65%","B00I7WL962","Curver Rattan Katzentoilette anthrazit","9,92%","6,75%"
"Amazon.de","blackroll",315,"B003BP5AGA","Blackroll STANDARD Faszienrolle - das Original (Härtegrad mittel) - Selbstmassage-Rolle für die Faszien in schwarz + Booklet","39,35%","41,75%","B004E2TDHQ","Blackroll Orange Faszien-Rolle, EPP Schaumstoffrolle inkl. Booklet und App, Massage-Rolle für Faszientraining, Verspannungen oder Yoga","17,31%","16,98%","B016D5QDAQ","Blackroll BLACKBOX Faszientool-Set - das Original. Selbstmassage-Produkte für die Faszien in schwarz + DVD & Übungskarte","15,25%","14,66%"
"Amazon.de","grillzange",316,"B001GCSXZ0","Westmark Grillzange, Rostfreier Edelstahl/Kunststoff, Länge: 37,7 cm, Classic Spezial, Silber/Schwarz, 15162270","35,66%","44,63%","B0009JJZ58","Fackelmann Mehrzweckzange 27 cm, Servierzange aus Edelstahl, Küchen- und Grillzange für beschichtete Töpfe und Pfannen (Farbe: Silber/Schwarz), Menge: 1 Stück","18,96%","23,12%","B000VZCRPU","Westmark Grillzange, Länge: 24 cm, Rostfreier Edelstahl, Silber, 12722270","9,34%","9,99%"
"Amazon.de","steckdosenleiste",317,"B002OJYK5G","Brennenstuhl Eco-Line, Steckdosenleiste 6-fach mit Überspannungsschutz (mit Schalter und 1,5m Kabel - besonders stromsparend) Farbe: anthrazit","21,89%","21,93%","B002THAD9A","Kopp 129713007 3-fach Steckdosenleiste Standard, mit beleuchtetem Schalter, weiß","15,42%","16,34%","B00HHIHNWQ","Brennenstuhl Premium-Line, Steckdosenleiste 4-fach (Steckerleiste mit Schalter und 1,8m Kabel -45° Winkel der Schutzkontakt-Steckdosen) Farbe: schwarz","10,44%","10,41%"
"Amazon.de","kitchen aid",318,"B01HK842IA","KitchenAid 5KSM175PSECA, ARTISAN Küchenmaschine mit Profiausstattung, LIEBESAPFEL ROT","32,90%","18,54%","B01HKZZ4XU","KitchenAid 5KSM125EER, Artisan Küchenmaschine mit Grundausstattung, empire rot","11,45%","7,87%","B01HJUONBU","KitchenAid 5KSM175PSEBK, ARTISAN Küchenmaschine mit Profiausstattung, GUSSEISEN SCHWARZ","11,21%","5,06%"
"Amazon.de","paw patrol spielzeug",319,"B00JLDGLB4","Spin Master 6022632 - Paw Patrol - Lookout Headquarter","16,06%","10,69%","B0119B90T0","Spin Master 6027647 - Paw Patrol Basic Vehicles - Chase und SWAT-Wagen","10,24%","12,93%","B00W62P65E","Spin Master 6024966 - Paw Patrol - Paw Patroller","7,49%","3,11%"
"Amazon.de","huawei p10 lite",320,"B00ZUIEMM4","HUAWEI P10 lite Dual-SIM Smartphone (13,2 cm (5,2 Zoll) Touch-Display, 32 GB interner Speicher, Android 7.0) Schwarz","48,74%","50,05%","B06XKJ7MN6","Huawei P10 Lite Smartphone(13,2 cm (5,2 Zoll) Nano-SIM, 32 GB, AndroidTM 7.0) schwarz","13,15%","6,81%","B06XGQ7LQK","HUAWEI P10 lite Dual-SIM Smartphone (13,2 cm (5,2 Zoll) Touch-Display, 32 GB interner Speicher, Android 7.0) Platinum Gold","9,54%","18,92%"
