Abteilung=[Amazon.de],Suchbegriff=[],ASINs oder Produkte eingeben=[],Auswertungsbereich=[Monatlich], Wird angezeigt=[01.04.18 - 30.04.18]
Abteilung,Suchbegriff,Suchfrequenz-Rang ,#1 der angeklickten ASINs,Produkttitel #1,Klickrate #1,Umsatzrate #1,#2 der angeklickten ASINs,Produkttitel #2,Klickrate #2,Umsatzrate #2,#3 der angeklickten ASINs,Produkttitel #3,Klickrate #3,Umsatzrate #3
Amazon.de,fernseher,13,B01BDR9Q6W,Dyon Enter 32 Pro 80 cm (32 Zoll) Fernseher (Triple Tuner),0.163746,0.20087,B075R48B14,"Dyon Live 22 Pro 54.6 cm (21.5 Zoll) Fernseher (Full-HD, Triple Tuner, DVB-T2 H.265 /HEVC)",0.05564,0.061739,B06VW5FDMC,"Thomson 32HC3106 81 cm (32 Zoll) Fernseher (HD Ready, Triple-Tuner)",0.050891,0.076522
Amazon.de,pool,14,B001IWNDDA,"Intex Family Schwimmbecken, blau, 300 x 200 x 75 cm",0.25221,0.206305,B000O1B04U,"Intex 56475NP - Aufblasbares Swim Center Family Lounge, 90 x 90 x 26 Zoll",0.097968,0.114047,B0751Y6GLF,Bestway Power Steel Rectangular Pool Set 412x201x122cm  Stahlrahmenpool-Set mit Filterpumpe und Zubehör,0.067256,0.019935
Amazon.de,kopfhörer,15,B00NBR70DO,"Sony MDR-ZX110 faltbarer Bügelkopfhörer, schwarz",0.186718,0.188572,B00CBU0IV8,Panasonic  RP-HJE125-KI n-Ear-Kopfhörer schwarz,0.177038,0.315626,B0756BRVXJ,"Anker Bluetooth Kopfhörer SoundBuds Flow in Ear magnetisches Headset, mit Wasserschutzklasse IPX5/7-Stunden-Spielzeit/Mikrofon, federleicht für iPhone, iPad, Samsung, Nexus, HTC und mehr",0.114955,0.106791
Amazon.de,kaffeemaschine,16,B00JM0BYDQ,"Melitta Easy 1010-02, Filterkaffeemaschine mit Glaskanne, Kompaktes Design, Schwarz",0.154423,0.306168,B000ALVUM6,"Philips HD7546/20 Gaia Filter-Kaffeemaschine mit Thermo-Kanne, schwarz/metall",0.119497,0.220461,B06X96X7FJ,"Bosch Tassimo Vivy 2 TAS1402 Kapselmaschine (1300 W, 78 dB) schwarz",0.104965,0.081496
Amazon.de,usb stick,17,B00DQG9OZ2,SanDisk Ultra 32GB USB-Flash-Laufwerk USB 3.0 bis zu 100MB/Sek,0.177112,0.190091,B005FYNSZA,"SanDisk Cruzer Fit Z33 16GB USB-Stick, USB 2.0 schwarz",0.107904,0.112886,B008RDCEBK,Intenso Alu Line 32 GB USB-Stick USB 2.0 anthrazit,0.107033,0.125202
Amazon.de,sonnenschirm,18,B01M0PU96R,Sonnenschirm Ø 290cm Stahl Gestell UV Schutz UPF 50+ Gartenschirm Marktschirm mit Kurbel und neigbar Schirmstoff anthrazit wasser- und schmutzabweisend Höhe 230 cm,0.209197,0.314406,B079FMYD82,"Schneider-Schirme Sonnenschirmzubehör Windsicherung für Ampelschirme, Anthrazit, 273 x 2 x 0,2 cm",0.132032,0.09674,B004EWGODW,"Schneider Sonnenschirm Rhodos, natur, 300x300 cm quadratisch, Gestell Aluminium/Stahl, Bespannung Polyester, 23.3 kg",0.079884,0.028391
Amazon.de,bluetooth lautsprecher,19,B01HTH3C8S,"Anker SoundCore Mini Super Mobiler Bluetooth Lautsprecher Speaker mit 15 Stunden Spielzeit, 20 Meter Bluetooth Reichweite und Starkem Bass (Schwarz)",0.177092,0.299893,B01MTB55WH,"Anker SoundCore 2 Bluetooth Lautsprecher mit Dual-Treiber besserem Bass, 24 St Spielzeit, 20 M Reichweite, IPX5 Wasserfest mit Eingebauten Mikrofon, Kabelloser Lautsprecher für iPhone, Samsung usw.(Schwarz)",0.152533,0.173378,B01MSYQWNY,"JBL FLIP 4 mobiler Bluetooth-Lautsprecher (ausgestatteter, wasserdichter, mit überraschend kraftvollem Sound) schwarz",0.104404,0.074483
Amazon.de,waschmaschine,20,B006T7JXMY,Gorenje WA6840 Waschmaschine FL / A+++ / 146 kWh/Jahr / 1400 UpM / 6 kg / 9.146 L/Jahr / Weiß / Startzeitvorwahl (24 h) / LED Display,0.168991,0.218673,B00N9XDPSO,Siemens iQ700 WM16W540 iSensoric Premium-Waschmaschine / A+++ / 1600 UpM / 8kg / Weiß / VarioPerfect / Antiflecken-System / Selbstreinigungsschublade,0.160201,0.105037,B00LET2XHO,Bauknecht WA Champion 64 Waschmaschine FL / A+++ / 147 kWh/Jahr / 1400 UpM / 6 kg / 8200 L/Jahr / Startzeitvorwahl /Unterbaufähig / weiß,0.051198,0.083538
Amazon.de,nerf,21,B01MXLMEAP,"Hasbro Nerf B9837EU4 - N-Strike Elite Disruptor, Spielzeugblaster",0.155999,0.264262,B077BJNRZ8,"Hasbro E0011EU4 Nerf N-Strike Elite Surgefire, Spielzeugblaster",0.114626,0.096393,B01D4GA4AM,Hasbro Nerf 98696EU4 - N-Strike Elite Retaliator Spielzeugblaster in verschiendenen Farbausführungen,0.081523,0.082623
Amazon.de,gardena,22,B00ASF6AR4,"GARDENA Comfort Wand-Schlauchbox 25 roll-up automatic: Schwenkbare Schlauchtrommel, 25 m GARDENA Qualitätsschlauch, kurze Arretierstops, inkl. Wandhalterung, Systemteilen und Spritze (8023-20)",0.082401,0.052046,B001J221JQ,"GARDENA 2-Wege-Verteiler: Anschlussmöglichkeit für 2 Geräte an den Wasserhahn, passend zu GARDENA Bewässerungscomputern & -uhren, Wasserdurchfluss regulier- und absperrbar (8193-20)",0.06703,0.112683,B000OY6ZWY,"Gardena 8166-20 Schlauchstück Premium, mit Schnellkupplung, Klemmmutter mit hoher Haltkraft, Komfortables Design, Hochwertige Materialien ,Geeignet für: 13mm 1/2 Schläuche",0.058519,0.087671
