Abteilung=[Amazon.de],Suchbegriff=[],ASINs oder Produkte eingeben=[],Auswertungsbereich=[Monatlich], Wird angezeigt=[01.08.18 - 31.08.18]
Abteilung,Suchbegriff,Suchfrequenz-Rang ,#1 der angeklickten ASINs,Produkttitel #1,Klickrate #1,Umsatzrate #1,#2 der angeklickten ASINs,Produkttitel #2,Klickrate #2,Umsatzrate #2,#3 der angeklickten ASINs,Produkttitel #3,Klickrate #3,Umsatzrate #3
Amazon.de,tablet,11,B07889GC3S,"Samsung Galaxy Tab A T580 25,54 cm (10,1 Zoll) Tablet-PC (1,6 GHz Octa-Core, 2GB RAM, 32GB eMMC, Wifi, Android 7.0) Schwarz",0.177746,0.245094,B01J90P010,"Fire 7-Tablet mit Alexa, 17,7 cm (7 Zoll) Display, 8 GB (Schwarz), mit Spezialangeboten",0.130484,0.135135,B01J94TL6Q,"Fire HD 8-Tablet mit Alexa, 20,3 cm (8 Zoll) HD Display, 16 GB (Schwarz), mit Spezialangeboten",0.092459,0.12625
Amazon.de,fernseher,12,B07CZ1YWVG,Dyon Enter 32 Pro-X 80 cm (32 Zoll) Fernseher (Triple Tuner) [Energieklasse A+],0.096796,0.139491,B075N7VBTR,"Techwood H32T11A 81 cm (32 Zoll) Fernseher (HD Ready, Triple Tuner)",0.095361,0.112158,B06XQ1ZN9B,"LG 49LJ515V 123 cm (49 Zoll) Fernseher (Full HD, Triple Tuner)",0.050207,0.036758
Amazon.de,luftmatratze,13,B00FILJ318,"Bestway Aqua Lounge 160x84 cm, Luftmatratze, sortiert",0.122884,0.06136,B000QEDIL8,Intex 68950 - Luftbett 191 x 76 x 22 cm,0.122556,0.143467,B00F0B6JHW,Bestway Luftbett Premium+ Queen-Size 203x152x46cm mit eingebauter Pumpe,0.071711,0.058122
Amazon.de,radiowecker,14,B01D30SICU,NIKKEI NR160U - Radiowecker | Clockradio | Wecker mit digitalem audiotuner und FM | Schlummerfunktion | Batterie Back-up Funktion | USB | Weiß,0.816632,0.005298,B00VFP2T62,"iCES ICR-210 Uhrenradio (2x Weckzeiten, Schlummerfunktion, Sleeptimer) weiß",0.044307,0.361589,B01BP0O0JU,"Philips AJ2000 Radiowecker (Digital UKW, 2X Weckzeiten, Sleep-Timer) weiß",0.036569,0.108609
Amazon.de,lego,15,B00PY3EYQO,Lego 10698 - Classic Große Bausteine-Box,0.090218,0.065887,B075H28M6K,"LEGO City 60183 - Starke Fahrzeuge Schwerlasttransporter, Kinderspielzeug",0.069546,0.092008,B0792RB3B6,"LEGO Technic Bugatti Chiron (42083), Automodell",0.047583,0.012865
Amazon.de,kopfhörer,16,B00I3LUWQA,Sony MDRZX310 Lifestyle Kopfhörer schwarz,0.263283,0.290233,B00CBU0IV8,Panasonic RP-HJE125-KI n-Ear-Kopfhörer schwarz,0.086849,0.177641,B0756BRVXJ,"Anker Bluetooth Kopfhörer SoundBuds Flow in Ear magnetisches Headset, mit Wasserschutzklasse IPX5/7-Stunden-Spielzeit/Mikrofon, federleicht für iPhone, iPad, Samsung, Huawei, HTC und Mehr",0.078023,0.067834
Amazon.de,playmobil,17,B0766D7R6S,PLAYMOBIL 9360 - SEK-Truck mit Licht und Sound Spiel,0.06911,0.070836,B06X6NMC57,PLAYMOBIL 9272 - Einweihungsparty,0.063635,0.07275,B0077QT4VG,PLAYMOBIL 5167 Mitnehm-Puppenhaus,0.061694,0.049138
Amazon.de,kaffeevollautomat,18,B00400OMU0,De'Longhi Magnifica S ECAM 22.110.B Kaffeevollautomat | Direktwahltasten und Drehregler | Milchaufschäumdüse | leises Kegelmahlwerk 13 Stufen | Herausnehmbare Brühgruppe | 2-Tassen-Funktion | schwarz,0.237786,0.382392,B00INSX904,"Krups EA8108 Kaffeevollautomat (1450 Watt, 1,8 Liter Wassertank, CappuccinoPlus-Düse, 2-Tassen-Funktion, 15 bar) schwarz",0.136877,0.176084,B074QGDYVB,"Siemens EQ.6 Plus s300 TE653501DE Kaffeevollautomat (1500 Watt, Keramik-mahlwerk, Touch-Sensor-Direktwahltasten, personalisiertes Getränk) silber",0.080543,0.03088
Amazon.de,kühlschrank,19,B074V24PDL,Bomann VS 366 Vollraumkühlschrank/EEKA+ / 114 kWh/Jahr / 110 L Kühlteil/weiß,0.196871,0.342576,B06Y2TVW9Y,Bomann KG 320.1 Kühl-Gefrier-Kombination/EEK A++ / 143 cm / 160 kWh/Jahr / 122 L Kühlteil / 43 L Gefrierteil,0.113133,0.09034,B00JWC0X7M,Samsung RB29HER2CSA Kühl-Gefrier-Kombination/A++ / 178cm Höhe/Silber / 188 L Kühlen / 98 L Gefrierteil/No Frost,0.106233,0.039356
Amazon.de,staubsauger,20,B01MTF06KN,"Philips beutelloser Staubsauger PowerPro Compact (AAA-Energie-Label, 650 W, 1,5 L Staubvolumen, integrierte Bürste, weiß) FC9332/09",0.212501,0.178145,B00NTR1PTG,"Siemens VS06B1110 Bodenstaubsauger synchropower mit Beutel (700 Watt, EEK B, highPower Motor, powerSecure System) moonlight blue",0.151322,0.237178,B007MP7OP0,"Siemens VSQ5X1230 Q5.0 extreme Silence Power Bodenstaubsauger (850 Watt, 4 Liter Staubbeutelvolumen, Hochleistungs-Hygienefilter) schwarz",0.098032,0.07557
Amazon.de,bluetooth lautsprecher,21,B01MSYQWNY,"JBL Flip 4 mobiler Bluetooth-Lautsprecher (ausgestatteter, Wasserdichter, mit überraschend kraftvollem Sound) schwarz",0.16001,0.125533,B01MTB55WH,"Anker SoundCore 2 Bluetooth Lautsprecher mit Dual-Treiber besserem Bass, 24h Spielzeit, 20m Reichweite, IPX5 Wasserfest mit Eingebauten Mikrofon, Kabelloser Lautsprecher für iPhone, Samsung usw.(Schwarz)",0.151006,0.186879,B01HTH3C8S,"Anker SoundCore Mini Super Mobiler Bluetooth Lautsprecher Speaker mit 15 Stunden Spielzeit, 20 Meter Bluetooth Reichweite und Starkem Bass (Schwarz)",0.095391,0.187447
Amazon.de,nintendo switch spiele,22,B07DPZ1WQ9,Super Mario Party - [Nintendo Switch],0.084465,0.05888,B01MUBNPYP,Super Mario Odyssey [Nintendo Switch],0.075373,0.118243,B07D5MC5VY,Go Vacation - [Nintendo Switch],0.067403,0.05695
Amazon.de,waschmaschine,23,B006T7JXMY,Gorenje WA6840 Waschmaschine FL/A+++ / 146 kWh/Jahr / 1400 UpM / 6 kg / 9.146 L/Jahr / Weiß/Startzeitvorwahl (24 h) / LED Display,0.138378,0.200592,B00N9XDPSO,Siemens iQ700 WM16W540 iSensoric Premium-Waschmaschine/A+++ / 1600 UpM / 8kg / Weiß/VarioPerfect / Antiflecken-System/Selbstreinigungsschublade,0.12984,0.133975,B0754WCWYC,Bauknecht WA Soft 7F4 Waschmaschine Frontlader/A+++ / 1400 UpM/langlebiger Motor/Nachlegefunktion / Wasserschutz/weiß,0.115102,0.142857
Amazon.de,kaffeemaschine,24,B00JM0BYDQ,"Melitta Easy 1010-02, Filterkaffeemaschine mit Glaskanne, Kompaktes Design, Schwarz",0.128841,0.227359,B000ALVUM6,"Philips HD7546/20 Gaia Filter-Kaffeemaschine mit Thermo-Kanne, schwarz/metall",0.114071,0.195729,B06X96X7FJ,"Bosch Tassimo Vivy 2 TAS1402 Kapselmaschine (1300 W, 78 dB) schwarz",0.080336,0.051636
Amazon.de,lego technik,25,B0792RDN2Z,"LEGO Technic Geländegängiger Kranwagen (42082), Bauspielzeug",0.142355,0.064733,B01J41LWFW,LEGO Technic 42065 - Ferngesteuerter Tracked Racer,0.083666,0.118779,B01CCT2ZIG,"LEGO Technic 42055 - Schaufelradbagger, Bauspielzeug",0.07165,0.036031
Amazon.de,usb stick,26,B00DQGBYDC,SanDisk Ultra 64GB USB-Flash-Laufwerk USB 3.0 bis zu 100MB/Sek,0.173973,0.160399,B00422DCB6,SanDisk Cruzer Blade 16GB USB-Stick schwarz/rot [Amazon Frustfreie Verpackung],0.115066,0.116808,B008IEC2GA,Intenso Ultra Line 32 GB USB-Stick USB 3.0 silber,0.10493,0.122497
Amazon.de,sodastream,27,B06XBRP5WY,"SodaStream Crystal 2.0 Promopack Glaskaraffen Wassersprudler zum Sprudeln von Leitungswasser, inkl. 1 Zylinder, 2 Glaskaraffen 0,6l (spülmaschinenfest), 2 Trinkgläsern und 6 Sirupproben; Farbe: Titan",0.340332,0.334869,B06XGNM7R2,"SodaStream CRYSTAL 2.0 Glaskaraffen Wassersprudler zum Sprudeln von Leitungswasser, mit spülmaschinenfester Glasflasche für Sprudelwasser. inkl. 1 Zylinder und 2 Glaskaraffen 0,6l; Farbe: Titan/Silber",0.169123,0.143322,B06XBZN1T1,"SodaStream Easy PROMOPACK Wassersprudler zum Sprudeln von Leitungswasser, ohne schleppen! mit 1 Zylinder, 2 * 1L Pet Flasche (BPA FREI!), 2 Design Trinkgläsern Sowie 6 Sirupproben; Farbe: schwarz",0.145025,0.119615
Amazon.de,ventilator leise,28,B003KHJO6G,Honeywell HT-900E Kraftvoller und geräuscharmer Turbo-Ventilator,0.190871,0.181949,B001UHOU2G,"AEG T-VL 5531 Tower-Ventilator, Höhe 75 cm, 3 Laufgeschwindigkeiten, 120 Minuten-Timer",0.116848,0.11769,B01891LYZQ,"Rowenta Tischventilator Turbo Silence Extreme (Durchmesser 30 cm, superleise), grau/weiß, VU2630",0.083578,0.092419
Amazon.de,bluetooth kopfhörer,29,B0756BRVXJ,"Anker Bluetooth Kopfhörer SoundBuds Flow in Ear magnetisches Headset, mit Wasserschutzklasse IPX5/7-Stunden-Spielzeit/Mikrofon, federleicht für iPhone, iPad, Samsung, Huawei, HTC und Mehr",0.367889,0.468446,B01M6WNWR6,JBL T450BT Kabelloser on-Ear Bluetooth Kopfhörer mit Integrierter Musiksteuerung und Mikrofon Kompatibel mit Apple und Android Geräten -Schwarz,0.216186,0.147252,B0753VDT2N,"Mpow Flame Bluetooth Kopfhörer, IPX7 Wasserdicht Kopfhörer Sport, 7-10 Stunden Spielzeit, Rich bass, Sportkopfhörer Joggen/Laufen Bluetooth 4.1, In Ear Kopfhörer mit Mikrofon für iPhone Android Samsung iPad Huawei HTC usw",0.136801,0.211038
Amazon.de,standventilatoren,30,B01DA3LU2U,"Ardes AR5EA40P Standventilator, Ø Blatt 40 cm",0.139758,0.20989,B01D4YVY80,"Orbegozo 0147 SF Standventilator, 40 cm, weiß",0.138653,0.196016,B001UHOU2G,"AEG T-VL 5531 Tower-Ventilator, Höhe 75 cm, 3 Laufgeschwindigkeiten, 120 Minuten-Timer",0.106751,0.051583
Amazon.de,fifa 19,31,B07DMCFY6P,FIFA 19 - Standard Edition - [PlayStation 4],0.49231,0.526477,B07DM391G1,FIFA 19 - Champions Edition - [PlayStation 4],0.331876,0.395227,B07DGJRMPL,FIFA 19 - Ultimate Edition | PS4 Download Code - deutsches Konto,0.068396,0.02375
Amazon.de,deckenventilator,32,B002Y15CWO,Westinghouse 7255740 Deckenventilator Bendan,0.254984,0.275862,B0016KUYAO,Westinghouse 7815840 Deckenventilator Turbo Swirl,0.10801,0.122524,B0058MFENS,Westinghouse 7228940 Deckenventilator Jet I,0.100613,0.104916
Amazon.de,turmventilator,33,B001UHOU2G,"AEG T-VL 5531 Tower-Ventilator, Höhe 75 cm, 3 Laufgeschwindigkeiten, 120 Minuten-Timer",0.208053,0.198655,B001AO0OXI,Honeywell HO-5500RE oszillierend Turmventilator,0.102576,0.072426,B00H499HHC,"Tecvance Säulenventilator, Turmventilator in weiß | 90° Oszillierender Ventilator mit 3 Geschwindigkeitsstufen | Tower-Ventilator mit Timer mit Zeitschalter von 0 - 120 min",0.078603,0.151061
Amazon.de,smartwatch,34,B01LF0T51I,"Samsung SM-R760NDAADBT Gear S3 frontier Smartwatch (3,3 cm (1,3 Zoll) Display, NFC, Bluetooth, WLAN, Tizen OS, mit Silikon-Armband)",0.308541,0.32963,B074GPTXB2,Fossil Herren Smartwatch Q Explorist 3. Generation - Edelstahl - Silber – Elegante Smartwatch Armbanduhr mit Diversen Funktionen & Features – Für Android & iOS,0.195917,0.207407,B076GN9YCX,X-WATCH QIN II Smartwatch Android & iOS Smartwatch – Smart Watch Herren ios Smartwatch iPhone Bluetooth Uhr Handyuhr Fitness Armbanduhr Herren Smartwatch Whatsapp Smart Uhr,0.073942,0.140741
Amazon.de,alexa,35,B06ZXQV6P8,"Amazon Echo (2. Generation), Intelligenter Lautsprecher mit Alexa, Anthrazit Stoff",0.306976,0.308664,B01DFKBG54,"Amazon Echo Dot (2. Generation) Intelligenter Lautsprecher mit Alexa, Schwarz",0.280917,0.30575,B01KGEW44Y,"Echo Show, Intelligenter Lautsprecher mit 7-Zoll Bildschirm und Alexa - schwarz",0.076663,0.059635
Amazon.de,planschbecken,36,B001O9C41O,"Bestway Family PoolBlue Rectangular, 262x175x51cm",0.180726,0.206017,B0000U11LW,"Intex Babypool Sunset Glow, 3-Ring, Mehrfarbig, Ø 147 x 33 cm",0.106425,0.129465,B000O1B04U,"Intex 56475NP - Aufblasbares Swim Center Family Lounge, 90 x 90 x 26 Zoll",0.071188,0.034381
Amazon.de,nerf,37,B01MXLMEAP,"Hasbro Nerf B9837EU4 - N-Strike Elite Disruptor, Spielzeugblaster",0.142199,0.217259,B077BJNRZ8,"Hasbro Nerf E0011EU4 N-Strike Elite Surgefire, Spielzeugblaster",0.108008,0.119459,B06XYJ6SRY,"Hasbro Nerf C1895EU6 - AccuStrike Raptorstrike, Spielzeugblaster",0.085661,0.049408
Amazon.de,huawei,38,B07BHDC9V6,"HUAWEI P20 lite Smartphone (14.83 cm (5.84 Zoll), 64GB interner Speicher, 4GB RAM, 16 MP Plus 2 MP Kamera, Android 8.0, EMUI 8.0) Schwarz",0.305652,0.246996,B076CJFW9C,"Huawei Mate 10 Lite Dual-Sim Smartphone (14,97 cm (5,9 Zoll), 64GB interner Speicher, Android 7.0) Graphite Schwarz",0.134726,0.213618,B01MU9R2EN,"Huawei P8 Lite 2017 Smartphone (13.2 cm (5.2 Zoll) Full-HD Touchscreen, 16 GB, Android 7.0) black",0.092596,0.132176
Amazon.de,kindle,39,B00QJDO0QC,"Kindle Paperwhite eReader, 15 cm (6 Zoll) hochauflösendes Display (300 ppi) mit integrierter Beleuchtung, WLAN (Schwarz) - mit Spezialangeboten",0.392194,0.48559,B06XDK92KS,"Der neue Kindle Oasis eReader - Grafit, wasserfest, hochauflösendes 7 Zoll-Display (300 ppi), integriertes Audible, 8 GB, WLAN",0.162976,0.099242,B0186FESVC,"Kindle eReader, 15,2 cm (6 Zoll) Touchscreen ohne Spiegeleffekte, WLAN (Schwarz) - mit Spezialangeboten",0.152103,0.147129
Amazon.de,powerbank,40,B00MWU1GGI,"POWERADD Slim 2 Externer Akku 5000mAh Power Bank Handy Ladegerät für Smartphones, MP3 usw.",0.210047,0.286964,B019GJLER8,"Anker PowerCore 10000mAh externer Akku, die kleinere und leichtere Powerbank, Extra kompakt für iPhone X 8 8Plus 7 6s 6Plus, iPad, Samsung Galaxy und Weitere Smartphones(Schwarz)",0.18551,0.173228,B015CIZEF0,"Intenso Powerbank 7332530 Slim externes Ladegerät (10000mAh, geeignet für Smartphone/Tablet PC/MP3 Player/Digitalkamera) schwarz",0.113174,0.125109
Amazon.de,paw patrol,41,B00W62P65E,Spin Master 6024966 - Paw Patrol - Paw Patroller,0.111565,0.064503,B0119B90T0,Spin Master 6027647 - Paw Patrol Basic Vehicles - Chase und SWAT-Wagen,0.094541,0.08357,B00JLDGLB4,Paw Patrol 6022632 - Lookout Headquarter,0.083328,0.049087
Amazon.de,iphone,42,B075LXNGFH,"Apple iPhone 8, 4,7 Display, 64 GB, 2017, Space Grau",0.175614,0.093995,B01L9KX7VI,"Apple iPhone 6, 4,7 Display, SIM-Free, 64 GB, 2014, Space Grau (Zertifiziert und Generalüberholt)",0.165289,0.234987,B06XSP5CNP,"Apple iPhone SE, 4 Display, 32 GB, 2016, Space Grau",0.110744,0.122715
Amazon.de,handy,43,B075CP646D,"Nokia 105 Mobiltelefon - Version 2017 - deutsche Ware (1,8 Zoll Farbdisplay, FM Radio, 4 MB ROM, DUAL-Sim) schwarz",0.148889,0.31733,B07BHDC9V6,"HUAWEI P20 lite Smartphone (14.83 cm (5.84 Zoll), 64GB interner Speicher, 4GB RAM, 16 MP Plus 2 MP Kamera, Android 8.0, EMUI 8.0) Schwarz",0.137876,0.037471,B0725WZK1N,"Samsung Galaxy J5 DUOS Smartphone (13,18 cm (5,2 Zoll) Touch-Display, 16 GB Speicher, Android 7.0) schwarz",0.101499,0.092506
Amazon.de,playstation 4,44,B0774QFGQ1,"PlayStation 4 - Konsole (500GB, schwarz, E-Chassis) inkl. 2. DualShock Controller",0.35686,0.563611,B01LQF9RDI,"PlayStation 4 - Konsole (500GB, schwarz,slim) [CUH-2016A]",0.096849,0.043776,B07F3YJ8PH,PlayStation 4 Pro - Konsole (1TB) Fortnite Royal Bomber Pack Bundle inkl. 1 DualShock 4 Controller,0.086787,0.093023
Amazon.de,iphone 8,45,B075LXNGFH,"Apple iPhone 8, 4,7 Display, 64 GB, 2017, Space Grau",0.595538,0.58669,B075LY82PT,"Apple iPhone 8, 4,7 Display, 64 GB, 2017, Gold",0.164774,0.157034,B075LZGVKJ,"Apple iPhone 8, 4,7 Display, 64 GB, 2017, Silber",0.071272,0.117338
Amazon.de,makita,46,B01CO00N7I,"Makita Akku-Schlagbohrschrauber 2 x 18V 3Ah, im Alukoffer inkl. 96-tlg. Zubehörset DHP453RFX2",0.120869,0.157895,B0042CWWS0,Makita B-43044 Bohrer Bit Set 66tlg. im MAKPAC,0.064748,0.060372,B015PMXG9Y,"Makita Akku-Bohrschrauber (10,8 V, 4,0 Ah, inkl. 2 Akkus und Ladegerät), DF331DSMJ",0.062884,0.071207
Amazon.de,wasserkocher,47,B0019QLTMW,"Philips HD4646/20 Serie Wasserkocher (1,5 Liter, 2400 Watt, Anti-Kalk), Silber/Schwarz",0.340059,0.472748,B009I4A1TE,"WMF STELIO Wasserkocher, 1,2 l, 2400 W, Wasserstandsanzeige beleuchtet, Kalk Wasserfilter, cromargan matt/silber",0.084298,0.090764,B00A7URUOC,"WMF STELIO Wasserkocher, 1,7 l, 2400 W, Wasserstandsanzeige beleuchtet, Kalk Wasserfilter, cromargan matt/silber",0.063541,0.06317
Amazon.de,ps4 controller,48,B01GVQUX3U,"PlayStation 4 - DualShock 4 Wireless Controller,CUH-ZCT2EX/E schwarz",0.377646,0.484443,B079FGSYV4,"PlayStation 4 - DualShock 4 Wireless Controller, Steel Black (2018)",0.076804,0.058738,B01MQTRR0D,"PlayStation 4 - DualShock 4 Wireless Controller, camouflage (2016)",0.074269,0.072114
Amazon.de,ssd,49,B078WQT6S6,"Samsung MZ-76E500B/EU 860 Evo Interne SSD 500GB (6,4 cm (2,5 Zoll), SATA III) schwarz",0.276255,0.227593,B01N6JQS8C,"Kingston SA400S37/120G Solid-State-Drive (2.5 Zoll, SATA 3) Schwarz",0.23404,0.247025,B01F9G43WU,"SanDisk SSD Plus 240GB Sata III 2,5 Zoll Interne SSD, bis zu 530 MB/Sek",0.12469,0.180714
Amazon.de,monitor,50,B01DMDKZTC,"Samsung C24F396FHU Curved Monitor, 60,9 cm (24 Zoll), schwarz",0.287725,0.199473,B073NTJHYY,"BenQ GL2580H 62,23 cm (24,5 Zoll) Monitor (Full-HD, HDMI, DVI, Eye-Care, 1ms Reaktionszeit) Schwarz",0.086968,0.116872,B01AJTVCA8,"Acer S242HLDBID 60,1 cm (24 Zoll) Monitor (VGA, DVI, HDMI, 1ms Reaktionszeit) schwarz",0.070006,0.130931
Amazon.de,drucker,51,B00T5M304W,"Canon Pixma MX495 Farbtintenstrahl-Multifunktionsgerät (Scanner, Kopierer, Drucker, Fax, Wifi, 4800 x 1200 DPI) Schwarz",0.214656,0.247702,B01HIH1P06,"HP Officejet 3831 Multifunktionsdrucker (Instant Ink, Drucker, Kopierer, Scanner, Fax, WLAN, Airprint) mit 3 Probemonaten HP Instant Ink Inklusive",0.200731,0.168053,B074PMB9C9,"HP Envy 5030 Multifunktionsdrucker (Instant Ink, Fotodrucker, Scanner, Kopierer, WLAN, Airprint) mit 3 Probemonaten HP Instant Ink Inklusive",0.051759,0.062144
Amazon.de,samsung galaxy s9,52,B079SQ5VHX,"Samsung Galaxy S9 Smartphone (5,8 Zoll Touch-Display, 64GB interner Speicher, Android, Dual SIM) Midnight Black – Deutsche Version",0.453711,0.357985,B079YWSLB9,"Samsung Galaxy S9 Smartphone (5,8 Zoll Touch-Display, 64GB interner Speicher, Android, Dual SIM) Midgnight Black – Internationale Version",0.193376,0.242229,B079Z9NS13,"Samsung Galaxy S9 Smartphone (5,8 Zoll Touch-Display, 64GB interner Speicher, Android, Single Sim) Midgnight Black – Deutsche Version",0.055106,0.095391
Amazon.de,mobiles klimagerät,53,B00WCUEXGS,"Argoclima RELAX Mobiles Klimagerät, Weiß, 10000 Btu/h",0.185093,0.235474,B00GWJLAZM,"SUNTEC mobiles lokales Klimagerät IMPULS 2.0+ [3 in 1: für Räume bis 60 m³ (~25 m²), Kühlen, Entfeuchten, Ventilieren, 7.000 BTU/h, EEK A]",0.132292,0.143731,B01N1WQCX7,"Argoclima SWAN Mobiles Klimagerät, Weiß, 8000 Btu/h",0.128662,0.143731
Amazon.de,jbl bloototh lautsprecher,54,B01MSYQWNY,"JBL Flip 4 mobiler Bluetooth-Lautsprecher (ausgestatteter, Wasserdichter, mit überraschend kraftvollem Sound) schwarz",0.278437,0.310852,B01FQVHGSG,"JBL Charge 3 Tragbarer Bluetooth-Lautsprecher (wasserdicht, mit 6000 mAh Power Bank und Freisprechfunktion) schwarz",0.103925,0.076572,B06XGTYJ4X,JBL Flip 3 Spritzwasserfester Tragbarer Bluetooth-Lautsprecher mit außerordentlich Kraftvollem Klang - Sonderausgabe - Schwarz,0.081192,0.088235
Amazon.de,popsocket,55,B00UY1YTGG,PopSockets: Ausziehbarer Sockel und Griff für Smartphones und Tablets - Black,0.17206,0.195741,B01DNRMTA0,PopSockets: Ausziehbarer Sockel und Griff für Smartphones und Tablets - Blush,0.163143,0.153774,B01EFKSENA,PopSockets: Ausziehbarer Sockel und Griff für Smartphones und Tablets - Blue Nebula,0.092293,0.10617
